QUOTE_UNIXTIME,QUOTE_READTIME,QUOTE_DATE,QUOTE_TIME_HOURS,UNDERLYING_LAST,EXPIRE_DATE,EXPIRE_UNIX,DTE,C_DELTA,C_GAMMA,C_VEGA,C_THETA,C_RHO,C_IV,C_VOLUME,C_LAST,C_SIZE,C_BID,C_ASK,STRIKE,P_BID,P_ASK,P_SIZE,P_LAST,P_DELTA,P_GAMMA,P_VEGA,P_THETA,P_RHO,P_IV,P_VOLUME,STRIKE_DISTANCE,STRIKE_DISTANCE_PCT
1452718800,2016-01-1316:00,2016-01-13,16.000000,97.410000,2016-02-12,1455310800,30.000000,0.337830,0.035580,0.103170,-0.056600,0.025480,0.362940,98.000000,2.180000,21x21,2.130000,2.220000,102.000000,7.100000,7.290000,241x36,6.330000,-0.655880,0.034820,0.103940,-0.069660,-0.060680,0.369640,109.000000,4.600000,0.047000
1452718800,2016-01-1316:00,2016-01-13,16.000000,97.410000,2016-02-12,1455310800,30.000000,0.302170,0.034310,0.098690,-0.054590,0.023370,0.360060,93.000000,2.000000,10x5,1.820000,1.910000,103.000000,7.750000,8.000000,740x213,5.830000,-0.690750,0.033660,0.099630,-0.067520,-0.063480,0.366160,7.000000,5.600000,0.057000
1452718800,2016-01-1316:00,2016-01-13,16.000000,97.410000,2016-02-12,1455310800,30.000000,0.268690,0.032630,0.093690,-0.051370,0.020980,0.356130,20.000000,1.800000,31x32,1.540000,1.630000,104.000000,8.490000,8.750000,691x188,7.650000,-0.721210,0.032000,0.094420,-0.065160,-0.066670,0.367060,59.000000,6.600000,0.068000
1452718800,2016-01-1316:00,2016-01-13,16.000000,97.410000,2016-02-12,1455310800,30.000000,0.237720,0.030800,0.087500,-0.047730,0.018400,0.354840,65.000000,1.340000,41x21,1.300000,1.370000,105.000000,9.250000,9.490000,22x213,8.650000,-0.751390,0.030340,0.089050,-0.061480,-0.069730,0.364700,15.000000,7.600000,0.078000
1452718800,2016-01-1316:00,2016-01-13,16.000000,97.410000,2016-02-12,1455310800,30.000000,0.209280,0.028720,0.081630,-0.043840,0.016480,0.352570,28.000000,1.250000,62x206,1.080000,1.170000,106.000000,10.000000,10.350000,211x22,8.300000,-0.779180,0.028430,0.083740,-0.058200,-0.073380,0.363930,15.000000,8.600000,0.088000
1452718800,2016-01-1316:00,2016-01-13,16.000000,97.410000,2016-02-12,1455310800,30.000000,0.182460,0.026630,0.075630,-0.040320,0.014470,0.351270,72.000000,0.940000,11x36,0.910000,0.980000,107.000000,10.840000,11.110000,184x143,7.990000,-0.806030,0.026400,0.077340,-0.054250,-0.076120,0.361590,3.000000,9.600000,0.098000
1452718800,2016-01-1316:00,2016-01-13,16.000000,97.410000,2016-02-12,1455310800,30.000000,0.157050,0.024330,0.068590,-0.036230,0.012150,0.348010,34.000000,0.790000,21x18,0.750000,0.810000,108.000000,11.700000,12.000000,169x22,0.000000,-0.826160,0.024350,0.072090,-0.051680,-0.078760,0.365100,,10.600000,0.109000
1452718800,2016-01-1316:00,2016-01-13,16.000000,97.410000,2016-02-12,1455310800,30.000000,0.136330,0.022170,0.061870,-0.033140,0.010770,0.348090,100.000000,1.030000,21x12,0.630000,0.680000,109.000000,12.600000,12.900000,11x11,9.530000,-0.843470,0.022440,0.066560,-0.049470,-0.080860,0.370290,2.000000,11.600000,0.119000
1452718800,2016-01-1316:00,2016-01-13,16.000000,97.410000,2016-02-12,1455310800,30.000000,0.117440,0.019980,0.055970,-0.029870,0.009620,0.348250,41.000000,0.550000,21x594,0.500000,0.580000,110.000000,13.450000,13.810000,7x11,11.580000,-0.862880,0.020450,0.060650,-0.046580,-0.082800,0.369340,0.000000,12.600000,0.129000
1452718800,2016-01-1316:00,2016-01-13,16.000000,97.410000,2016-02-12,1455310800,30.000000,0.100850,0.017870,0.049790,-0.027100,0.008390,0.348200,132.000000,0.530000,105x545,0.420000,0.490000,111.000000,14.350000,14.640000,855x101,12.000000,-0.882520,0.018520,0.054100,-0.042890,-0.084900,0.366590,13.000000,13.600000,0.140000
1452718800,2016-01-1316:00,2016-01-13,16.000000,97.410000,2016-02-12,1455310800,30.000000,0.087560,0.016040,0.044910,-0.024590,0.006590,0.349850,20.000000,0.520000,97x942,0.340000,0.420000,112.000000,15.310000,15.610000,11x11,12.490000,-0.892920,0.016880,0.050960,-0.040750,-0.086530,0.373570,4.000000,14.600000,0.150000
1452718800,2016-01-1316:00,2016-01-13,16.000000,97.410000,2016-02-12,1455310800,30.000000,0.075510,0.014270,0.040540,-0.021530,0.005500,0.352000,18.000000,0.450000,98x891,0.300000,0.370000,113.000000,16.200000,16.550000,11x11,14.070000,-0.906750,0.015250,0.046210,-0.038150,-0.089020,0.374490,0.000000,15.600000,0.160000
1452718800,2016-01-1316:00,2016-01-13,16.000000,97.410000,2016-02-12,1455310800,30.000000,0.064960,0.012630,0.036350,-0.019500,0.005460,0.353440,12.000000,0.330000,150x929,0.240000,0.310000,114.000000,17.150000,17.590000,7x22,15.270000,-0.909530,0.014200,0.045100,-0.038560,-0.090400,0.390260,0.000000,16.600000,0.170000
1452718800,2016-01-1316:00,2016-01-13,16.000000,97.410000,2016-02-12,1455310800,30.000000,0.055740,0.011200,0.032250,-0.016920,0.004210,0.355390,63.000000,0.360000,122x677,0.190000,0.260000,115.000000,18.110000,18.590000,7x10,18.100000,-0.915000,0.013160,0.042740,-0.037890,-0.090870,0.400100,2.000000,17.600000,0.181000
1452718800,2016-01-1316:00,2016-01-13,16.000000,97.410000,2016-02-12,1455310800,30.000000,0.049440,0.009990,0.028660,-0.015510,0.004220,0.358670,1.000000,0.300000,79x1120,0.160000,0.240000,116.000000,19.100000,19.450000,22x22,0.000000,-0.927570,0.011680,0.037800,-0.034640,-0.092830,0.396080,,18.600000,0.191000
1452718800,2016-01-1316:00,2016-01-13,16.000000,97.410000,2016-02-12,1455310800,30.000000,0.040960,0.008710,0.025020,-0.014160,0.003610,0.359010,7.000000,0.230000,479x1220,0.120000,0.210000,117.000000,20.060000,20.400000,10x26,17.650000,-0.936910,0.010440,0.033370,-0.032280,-0.094980,0.396870,1.000000,19.600000,0.201000
1452718800,2016-01-1316:00,2016-01-13,16.000000,97.410000,2016-02-12,1455310800,30.000000,0.036860,0.007760,0.022760,-0.012740,0.003180,0.364500,50.000000,0.200000,91x881,0.110000,0.180000,118.000000,21.050000,21.400000,5x22,0.000000,-0.939030,0.009840,0.032950,-0.032520,-0.096120,0.410620,,20.600000,0.211000
1452718800,2016-01-1316:00,2016-01-13,16.000000,97.410000,2016-02-12,1455310800,30.000000,0.030590,0.006710,0.019690,-0.011010,0.002410,0.364410,0.000000,0.160000,829x953,0.080000,0.160000,119.000000,22.000000,22.350000,825x22,22.050000,-0.947910,0.008710,0.028430,-0.029440,-0.097540,0.407470,21.000000,21.600000,0.222000
1452718800,2016-01-1316:00,2016-01-13,16.000000,97.410000,2016-02-12,1455310800,30.000000,0.026040,0.005830,0.017220,-0.010030,0.001830,0.365980,,0.000000,780x676,0.060000,0.130000,120.000000,23.000000,23.350000,10x32,0.000000,-0.949170,0.008280,0.028290,-0.029900,-0.097810,0.421110,,22.600000,0.232000
1452718800,2016-01-1316:00,2016-01-13,16.000000,97.410000,2016-02-12,1455310800,30.000000,0.023940,0.005260,0.015640,-0.008550,0.002260,0.371440,,0.000000,791x889,0.040000,0.130000,121.000000,23.960000,24.310000,32x15,21.700000,-0.958130,0.007070,0.023370,-0.026220,-0.100090,0.414240,11.000000,23.600000,0.242000
1452718800,2016-01-1316:00,2016-01-13,16.000000,97.410000,2016-02-12,1455310800,30.000000,0.021810,0.004920,0.015250,-0.009160,0.001880,0.380110,,0.000000,112x879,0.050000,0.130000,122.000000,24.950000,25.300000,10x21,22.780000,-0.958740,0.006780,0.023380,-0.026370,-0.100740,0.426690,1.000000,24.600000,0.252000
1452718800,2016-01-1316:00,2016-01-13,16.000000,97.410000,2016-02-12,1455310800,30.000000,0.018650,0.004170,0.013180,-0.007820,0.001360,0.380400,,0.000000,718x690,0.030000,0.110000,123.000000,25.900000,26.290000,7x13,0.000000,-0.963810,0.005990,0.021120,-0.025180,-0.101850,0.427040,,25.600000,0.263000
1452718800,2016-01-1316:00,2016-01-13,16.000000,97.410000,2016-02-12,1455310800,30.000000,0.016180,0.003670,0.011820,-0.006150,0.000910,0.383020,,0.000000,754x666,0.030000,0.100000,124.000000,26.950000,27.290000,10x11,0.000000,-0.960630,0.006130,0.022760,-0.027510,-0.102710,0.451130,,26.600000,0.273000
1452718800,2016-01-1316:00,2016-01-13,16.000000,97.410000,2016-02-12,1455310800,30.000000,0.016840,0.003670,0.011930,-0.006850,0.001560,0.397640,7.000000,0.080000,11x655,0.030000,0.100000,125.000000,27.900000,28.350000,7x12,25.520000,-0.961030,0.005900,0.021930,-0.026930,-0.102890,0.462420,0.000000,27.600000,0.283000
1452718800,2016-01-1316:00,2016-01-13,16.000000,97.410000,2016-02-19,1455915600,37.000000,1.000000,0.000000,0.000000,0.000000,0.000000,,5.000000,45.280000,10x10,42.050000,42.650000,55.000000,0.000000,0.020000,0x75,0.020000,-0.002170,0.000280,0.001830,-0.001790,-0.000550,0.621380,109.000000,42.400000,0.435000
1452718800,2016-01-1316:00,2016-01-13,16.000000,97.410000,2016-02-19,1455915600,37.000000,1.000000,0.000000,0.000000,0.000000,0.000000,,,0.000000,214x10,37.100000,37.700000,60.000000,0.030000,0.030000,1221x425,0.030000,-0.003880,0.000690,0.003460,-0.003230,-0.000880,0.585280,154.000000,37.400000,0.384000
1452718800,2016-01-1316:00,2016-01-13,16.000000,97.410000,2016-02-19,1455915600,37.000000,0.922030,0.001480,0.033290,-0.033580,0.009450,0.825870,,0.000000,10x10,32.190000,32.750000,65.000000,0.060000,0.060000,726x25,0.070000,-0.010440,0.001540,0.008990,-0.005780,-0.001580,0.558250,556.000000,32.400000,0.333000
1452718800,2016-01-1316:00,2016-01-13,16.000000,97.410000,2016-02-19,1455915600,37.000000,0.931750,0.002430,0.031140,-0.024270,0.011620,0.660720,375.000000,28.770000,10x225,27.200000,27.740000,70.000000,0.140000,0.150000,20x90,0.130000,-0.022530,0.003220,0.016630,-0.011040,-0.002210,0.525610,367.000000,27.400000,0.281000
1452718800,2016-01-1316:00,2016-01-13,16.000000,97.410000,2016-02-19,1455915600,37.000000,0.929910,0.005280,0.035610,-0.022660,0.020690,0.557480,80.000000,25.550000,22x472,22.400000,22.800000,75.000000,0.240000,0.260000,165x46,0.220000,-0.039610,0.005710,0.026960,-0.016530,-0.004430,0.474300,188.000000,22.400000,0.230000
1452718800,2016-01-1316:00,2016-01-13,16.000000,97.410000,2016-02-19,1455915600,37.000000,0.909890,0.010330,0.047530,-0.025170,0.035020,0.480530,187.000000,17.980000,32x47,17.650000,17.950000,80.000000,0.470000,0.500000,160x58,0.470000,-0.075070,0.010300,0.044270,-0.025960,-0.008020,0.436070,875.000000,17.400000,0.179000
1452718800,2016-01-1316:00,2016-01-13,16.000000,97.410000,2016-02-19,1455915600,37.000000,0.855910,0.017910,0.069050,-0.032310,0.047680,0.423500,44.000000,13.900000,282x356,13.050000,13.300000,85.000000,0.950000,0.990000,68x110,0.970000,-0.141030,0.017540,0.069740,-0.039160,-0.015140,0.405700,,12.400000,0.127000
1452718800,2016-01-1316:00,2016-01-13,16.000000,97.410000,2016-02-19,1455915600,37.000000,0.750040,0.027090,0.098550,-0.044060,0.054190,0.388590,,9.050000,186x36,8.960000,9.100000,90.000000,1.910000,1.930000,162x2,1.940000,-0.251200,0.026460,0.099560,-0.053640,-0.027710,0.382550,,7.400000,0.076000
1452718800,2016-01-1316:00,2016-01-13,16.000000,97.410000,2016-02-19,1455915600,37.000000,0.676840,0.031110,0.111750,-0.049290,0.053060,0.378280,,7.300000,198x708,7.150000,7.300000,92.500000,2.630000,2.700000,51x65,2.650000,-0.324450,0.030480,0.112200,-0.059650,-0.035840,0.374980,,4.900000,0.050000
1452718800,2016-01-1316:00,2016-01-13,16.000000,97.410000,2016-02-19,1455915600,37.000000,0.593640,0.034150,0.121110,-0.053170,0.049350,0.367550,,5.650000,473x307,5.540000,5.700000,95.000000,3.560000,3.650000,102x257,3.600000,-0.405130,0.033530,0.121840,-0.063760,-0.044660,0.366100,,2.400000,0.025000
1452718800,2016-01-1316:00,2016-01-13,16.000000,97.410000,2016-02-19,1455915600,37.000000,0.505890,0.035780,0.125230,-0.054290,0.044270,0.359170,992.000000,4.290000,408x20,4.200000,4.300000,97.500000,4.710000,4.860000,537x108,4.750000,-0.492680,0.034990,0.124730,-0.064870,-0.055180,0.361070,778.000000,0.100000,0.001000
1452718800,2016-01-1316:00,2016-01-13,16.000000,97.410000,2016-02-19,1455915600,37.000000,0.416700,0.035220,0.121790,-0.053310,0.036980,0.354130,,3.150000,158x446,3.100000,3.190000,100.000000,6.110000,6.250000,629x183,6.110000,-0.580530,0.034690,0.122050,-0.063600,-0.065070,0.355900,,2.600000,0.027000
1452718800,2016-01-1316:00,2016-01-13,16.000000,97.410000,2016-02-19,1455915600,37.000000,0.251510,0.029870,0.099830,-0.042240,0.023780,0.340970,,1.520000,6x84,1.500000,1.550000,105.000000,9.450000,9.650000,124x149,9.500000,-0.743480,0.029650,0.099720,-0.053810,-0.085520,0.341800,,7.600000,0.078000
1452718800,2016-01-1316:00,2016-01-13,16.000000,97.410000,2016-02-19,1455915600,37.000000,0.133990,0.020400,0.067640,-0.028010,0.013230,0.336050,,0.680000,10x32,0.670000,0.690000,110.000000,13.650000,13.900000,22x32,12.800000,-0.852540,0.020600,0.070390,-0.041870,-0.100550,0.348160,616.000000,12.600000,0.129000
1452718800,2016-01-1316:00,2016-01-13,16.000000,97.410000,2016-02-19,1455915600,37.000000,0.067500,0.012150,0.040710,-0.017290,0.006110,0.341480,,0.310000,1x81,0.310000,0.300000,115.000000,18.150000,18.500000,884x434,18.250000,-0.927130,0.012320,0.041130,-0.029150,-0.113050,0.343390,115.000000,17.600000,0.181000
1452718800,2016-01-1316:00,2016-01-13,16.000000,97.410000,2016-02-19,1455915600,37.000000,0.035990,0.007140,0.025370,-0.011010,0.003350,0.356040,,0.150000,2x68,0.160000,0.160000,120.000000,23.010000,23.350000,146x25,22.200000,-0.958240,0.007240,0.026180,-0.023130,-0.121390,0.360270,84.000000,22.600000,0.232000
1452718800,2016-01-1316:00,2016-01-13,16.000000,97.410000,2016-02-19,1455915600,37.000000,0.021780,0.004470,0.016790,-0.008100,0.002500,0.379990,351.000000,0.100000,25x200,0.090000,0.100000,125.000000,27.950000,28.300000,1141x22,27.250000,-0.969540,0.004890,0.018660,-0.019730,-0.127840,0.391460,44.000000,27.600000,0.283000
1452718800,2016-01-1316:00,2016-01-13,16.000000,97.410000,2016-02-19,1455915600,37.000000,0.013140,0.002740,0.011030,-0.005590,0.000920,0.398000,238.000000,0.050000,50x42,0.050000,0.070000,130.000000,32.890000,33.260000,1092x162,30.000000,-0.980860,0.002910,0.012310,-0.017020,-0.133530,0.405890,15.000000,32.600000,0.335000
1452718800,2016-01-1316:00,2016-01-13,16.000000,97.410000,2016-02-19,1455915600,37.000000,0.009500,0.001870,0.008230,-0.004410,0.001020,0.423430,5.000000,0.040000,540x46,0.020000,0.060000,135.000000,37.850000,38.390000,522x52,35.350000,-0.974200,0.003340,0.015880,-0.020460,-0.137980,0.487710,13.000000,37.600000,0.386000
1452718800,2016-01-1316:00,2016-01-13,16.000000,97.410000,2016-02-19,1455915600,37.000000,0.005550,0.001160,0.005040,-0.002850,0.000570,0.439640,315.000000,0.030000,72x46,0.030000,0.030000,140.000000,42.800000,43.350000,10x10,0.000000,-0.982990,0.002100,0.010360,-0.017300,-0.144380,0.491400,,42.600000,0.437000
1452718800,2016-01-1316:00,2016-01-13,16.000000,97.410000,2016-02-19,1455915600,37.000000,0.003850,0.000810,0.003740,-0.002020,0.000270,0.451950,0.000000,0.020000,64x920,0.020000,0.020000,145.000000,47.800000,48.350000,10x10,0.000000,-0.984080,0.001850,0.009550,-0.017600,-0.149850,0.531830,,47.600000,0.489000
1452718800,2016-01-1316:00,2016-01-13,16.000000,97.410000,2016-02-19,1455915600,37.000000,0.001460,0.000360,0.001750,-0.001010,0.000400,0.440150,556.000000,0.010000,0x25,0.000000,0.000000,150.000000,52.840000,53.390000,10x10,0.000000,-0.977740,0.002230,0.014070,-0.021920,-0.154030,0.613950,,52.600000,0.540000
1452718800,2016-01-1316:00,2016-01-13,16.000000,97.410000,2016-02-19,1455915600,37.000000,0.001260,0.000280,0.001790,-0.001220,-0.000200,0.468840,20.000000,0.010000,0x602,0.000000,0.010000,155.000000,57.860000,58.390000,10x10,0.000000,-0.979400,0.002020,0.013360,-0.022000,-0.159960,0.651520,,57.600000,0.591000
1452718800,2016-01-1316:00,2016-01-13,16.000000,97.410000,2016-02-19,1455915600,37.000000,0.001640,0.000260,0.001520,-0.000710,0.000540,0.497450,1.000000,0.010000,0x551,0.000000,0.010000,160.000000,62.850000,63.400000,10x10,0.000000,-0.980150,0.001810,0.012280,-0.021990,-0.164500,0.688580,,62.600000,0.643000
1452718800,2016-01-1316:00,2016-01-13,16.000000,97.410000,2016-02-19,1455915600,37.000000,0.001300,0.000200,0.000850,-0.001200,-0.000110,0.524960,,0.000000,0x531,0.000000,0.010000,165.000000,67.740000,68.300000,10x10,0.000000,-0.992300,0.000480,0.002650,-0.013260,-0.171260,0.576800,,67.600000,0.694000
1452718800,2016-01-1316:00,2016-01-13,16.000000,97.410000,2016-02-26,1456520400,44.000000,0.921750,0.001540,0.035770,-0.027880,0.011630,0.759300,,0.000000,10x10,32.200000,32.740000,65.000000,0.090000,0.130000,87x85,0.000000,-0.015450,0.002010,0.013560,-0.008060,-0.002220,0.552540,,32.400000,0.333000
1452718800,2016-01-1316:00,2016-01-13,16.000000,97.410000,2016-02-26,1456520400,44.000000,0.933050,0.002350,0.033870,-0.019430,0.012050,0.600720,33.000000,30.200000,31x10,27.200000,27.700000,70.000000,0.180000,0.190000,21x22,0.000000,-0.025730,0.003560,0.020530,-0.011260,-0.003070,0.501020,,27.400000,0.281000
1452718800,2016-01-1316:00,2016-01-13,16.000000,97.410000,2016-02-26,1456520400,44.000000,0.927920,0.005490,0.040440,-0.019270,0.026230,0.519270,,0.000000,11x6,22.440000,22.810000,75.000000,0.290000,0.330000,151x2,0.290000,-0.046460,0.006130,0.033160,-0.016930,-0.005980,0.456580,4.000000,22.400000,0.230000
1452718800,2016-01-1316:00,2016-01-13,16.000000,97.410000,2016-02-26,1456520400,44.000000,0.911520,0.010320,0.051260,-0.020430,0.040540,0.437670,2.000000,20.350000,10x7,17.560000,18.000000,80.000000,0.550000,0.600000,15x32,0.370000,-0.083520,0.010690,0.051920,-0.025270,-0.010300,0.419180,50.000000,17.400000,0.179000
1452718800,2016-01-1316:00,2016-01-13,16.000000,97.410000,2016-02-26,1456520400,44.000000,0.851760,0.017890,0.076690,-0.029120,0.057080,0.396130,13.000000,14.000000,10x7,13.050000,13.390000,85.000000,1.100000,1.130000,21x32,0.690000,-0.151670,0.017460,0.080420,-0.036200,-0.019550,0.391300,2.000000,12.400000,0.127000
1452718800,2016-01-1316:00,2016-01-13,16.000000,97.410000,2016-02-26,1456520400,44.000000,0.740260,0.026120,0.109390,-0.039980,0.063050,0.376680,102.000000,9.850000,32x10,9.100000,9.350000,90.000000,2.100000,2.160000,141x15,2.050000,-0.260630,0.025550,0.111170,-0.048280,-0.034010,0.371180,36.000000,7.400000,0.076000
1452718800,2016-01-1316:00,2016-01-13,16.000000,97.410000,2016-02-26,1456520400,44.000000,0.714350,0.027680,0.115030,-0.042470,0.063170,0.370100,,0.000000,202x92,8.360000,8.600000,91.000000,2.370000,2.460000,25x135,2.320000,-0.287330,0.027050,0.116390,-0.050340,-0.037070,0.367340,1.000000,6.400000,0.066000
1452718800,2016-01-1316:00,2016-01-13,16.000000,97.410000,2016-02-26,1456520400,44.000000,0.685380,0.029130,0.120580,-0.043450,0.062310,0.366940,7.000000,8.350000,283x551,7.650000,7.900000,92.000000,2.690000,2.770000,29x57,2.620000,-0.315070,0.028440,0.121690,-0.052220,-0.041180,0.364790,33.000000,5.400000,0.056000
1452718800,2016-01-1316:00,2016-01-13,16.000000,97.410000,2016-02-26,1456520400,44.000000,0.654800,0.030350,0.124900,-0.044890,0.061110,0.362930,16.000000,9.320000,32x386,7.000000,7.200000,93.000000,3.000000,3.150000,163x267,2.950000,-0.345800,0.029780,0.125750,-0.054100,-0.045590,0.361380,22.000000,4.400000,0.045000
1452718800,2016-01-1316:00,2016-01-13,16.000000,97.410000,2016-02-26,1456520400,44.000000,0.640110,0.030930,0.127060,-0.046070,0.060220,0.361030,4.000000,7.300000,21x653,6.690000,6.840000,93.500000,3.210000,3.300000,67x232,2.240000,-0.360970,0.030370,0.127570,-0.055120,-0.047680,0.359950,10.000000,3.900000,0.040000
1452718800,2016-01-1316:00,2016-01-13,16.000000,97.410000,2016-02-26,1456520400,44.000000,0.624060,0.031570,0.129130,-0.046900,0.060140,0.358240,,0.000000,192x476,6.350000,6.540000,94.000000,3.350000,3.500000,561x623,2.380000,-0.375760,0.031030,0.128950,-0.055380,-0.049320,0.357190,2.000000,3.400000,0.035000
1452718800,2016-01-1316:00,2016-01-13,16.000000,97.410000,2016-02-26,1456520400,44.000000,0.607590,0.032070,0.130430,-0.046500,0.058740,0.357070,10.000000,7.350000,222x115,6.050000,6.240000,94.500000,3.550000,3.690000,409x283,2.340000,-0.391970,0.031480,0.130540,-0.055460,-0.051500,0.355770,2.000000,2.900000,0.030000
1452718800,2016-01-1316:00,2016-01-13,16.000000,97.410000,2016-02-26,1456520400,44.000000,0.591880,0.032500,0.132160,-0.047020,0.057970,0.355670,0.000000,7.400000,118x203,5.750000,5.940000,95.000000,3.800000,3.890000,21x100,3.350000,-0.408560,0.031810,0.131960,-0.056010,-0.053390,0.355520,30.000000,2.400000,0.025000
1452718800,2016-01-1316:00,2016-01-13,16.000000,97.410000,2016-02-26,1456520400,44.000000,0.574420,0.032750,0.133720,-0.048140,0.056750,0.355360,8.000000,7.500000,59x340,5.510000,5.650000,95.500000,4.010000,4.160000,493x240,2.490000,-0.424570,0.032140,0.133250,-0.056500,-0.055790,0.355150,2.000000,1.900000,0.020000
1452718800,2016-01-1316:00,2016-01-13,16.000000,97.410000,2016-02-26,1456520400,44.000000,0.558490,0.033030,0.134090,-0.048260,0.055570,0.354000,13.000000,5.600000,31x10,5.250000,5.350000,96.000000,4.240000,4.350000,46x165,2.660000,-0.441030,0.032460,0.134790,-0.057020,-0.058660,0.353320,19.000000,1.400000,0.014000
1452718800,2016-01-1316:00,2016-01-13,16.000000,97.410000,2016-02-26,1456520400,44.000000,0.541570,0.033450,0.134820,-0.048390,0.054680,0.351730,17.000000,5.600000,42x205,4.950000,5.100000,96.500000,4.460000,4.600000,581x360,2.820000,-0.457070,0.032820,0.135040,-0.057830,-0.060320,0.351660,4.000000,0.900000,0.009000
1452718800,2016-01-1316:00,2016-01-13,16.000000,97.410000,2016-02-26,1456520400,44.000000,0.524780,0.033720,0.135600,-0.048000,0.052970,0.349600,2.000000,6.100000,31x20,4.700000,4.810000,97.000000,4.700000,4.850000,588x300,4.150000,-0.473610,0.033010,0.135890,-0.057650,-0.062310,0.351070,19.000000,0.400000,0.004000
1452718800,2016-01-1316:00,2016-01-13,16.000000,97.410000,2016-02-26,1456520400,44.000000,0.507650,0.033860,0.135360,-0.048660,0.051610,0.348490,10.000000,4.850000,31x30,4.450000,4.550000,97.500000,4.950000,5.100000,603x344,4.980000,-0.490320,0.033220,0.135750,-0.057770,-0.064830,0.349490,65.000000,0.100000,0.001000
1452718800,2016-01-1316:00,2016-01-13,16.000000,97.410000,2016-02-26,1456520400,44.000000,0.490400,0.033890,0.136230,-0.048590,0.050880,0.346370,77.000000,4.350000,42x30,4.210000,4.300000,98.000000,5.190000,5.350000,431x296,3.750000,-0.507980,0.033330,0.135690,-0.057390,-0.067240,0.347620,42.000000,0.600000,0.006000
1452718800,2016-01-1316:00,2016-01-13,16.000000,97.410000,2016-02-26,1456520400,44.000000,0.473780,0.033870,0.135730,-0.048220,0.049030,0.346390,44.000000,4.150000,356x168,3.950000,4.100000,98.500000,5.450000,5.600000,635x211,4.850000,-0.524310,0.033510,0.135160,-0.057000,-0.070110,0.345280,6.000000,1.100000,0.011000
1452718800,2016-01-1316:00,2016-01-13,16.000000,97.410000,2016-02-26,1456520400,44.000000,0.455560,0.033980,0.134680,-0.047540,0.047380,0.343100,17.000000,4.000000,233x313,3.700000,3.860000,99.000000,5.700000,5.900000,635x172,4.780000,-0.541800,0.033550,0.134730,-0.056670,-0.072100,0.344380,16.000000,1.600000,0.016000
1452718800,2016-01-1316:00,2016-01-13,16.000000,97.410000,2016-02-26,1456520400,44.000000,0.439150,0.033810,0.134600,-0.047220,0.046320,0.343460,12.000000,3.650000,52x168,3.500000,3.650000,99.500000,6.000000,6.150000,645x23,5.400000,-0.558250,0.033510,0.134700,-0.057090,-0.074160,0.342400,6.000000,2.100000,0.021000
1452718800,2016-01-1316:00,2016-01-13,16.000000,97.410000,2016-02-26,1456520400,44.000000,0.421650,0.033730,0.133840,-0.047080,0.044620,0.340660,152.000000,3.450000,32x30,3.300000,3.410000,100.000000,6.300000,6.450000,523x5,6.380000,-0.575040,0.033350,0.133590,-0.056610,-0.076610,0.342270,23.000000,2.600000,0.027000
1452718800,2016-01-1316:00,2016-01-13,16.000000,97.410000,2016-02-26,1456520400,44.000000,0.389090,0.033120,0.131090,-0.046070,0.041350,0.340450,18.000000,3.550000,107x571,2.910000,3.050000,101.000000,6.910000,7.100000,89x174,4.650000,-0.607200,0.032750,0.130680,-0.055600,-0.081200,0.340710,11.000000,3.600000,0.037000
1452718800,2016-01-1316:00,2016-01-13,16.000000,97.410000,2016-02-26,1456520400,44.000000,0.355310,0.032580,0.127170,-0.044090,0.038660,0.336570,100.000000,2.700000,186x51,2.540000,2.650000,102.000000,7.550000,7.750000,87x91,7.600000,-0.639210,0.032070,0.127360,-0.054250,-0.086260,0.339140,31.000000,4.600000,0.047000
1452718800,2016-01-1316:00,2016-01-13,16.000000,97.410000,2016-02-26,1456520400,44.000000,0.323700,0.031580,0.122470,-0.043010,0.035540,0.334270,53.000000,2.400000,315x238,2.220000,2.320000,103.000000,8.200000,8.450000,121x123,5.820000,-0.670320,0.031090,0.123190,-0.052800,-0.091170,0.337680,20.000000,5.600000,0.057000
1452718800,2016-01-1316:00,2016-01-13,16.000000,97.410000,2016-02-26,1456520400,44.000000,0.292720,0.030440,0.117430,-0.040810,0.032110,0.331480,109.000000,1.990000,83x22,1.910000,2.010000,104.000000,8.900000,9.160000,140x22,7.150000,-0.700980,0.030050,0.117500,-0.050620,-0.095370,0.334730,0.000000,6.600000,0.068000
1452718800,2016-01-1316:00,2016-01-13,16.000000,97.410000,2016-02-26,1456520400,44.000000,0.263560,0.029110,0.111150,-0.038710,0.028540,0.328700,100.000000,1.860000,274x273,1.660000,1.750000,105.000000,9.640000,9.900000,11x129,9.770000,-0.728210,0.028680,0.112410,-0.048430,-0.099050,0.334330,19.000000,7.600000,0.078000
1452718800,2016-01-1316:00,2016-01-13,16.000000,97.410000,2016-02-26,1456520400,44.000000,0.236850,0.027560,0.105470,-0.035810,0.025940,0.327700,30.000000,1.450000,233x160,1.430000,1.510000,106.000000,10.400000,10.700000,22x11,8.150000,-0.755150,0.027270,0.106120,-0.046450,-0.103660,0.333620,0.000000,8.600000,0.088000
